scan,side,vessel,loc,L_mm,ds_pct,bed,band_cohort,ffr_clean,flip_clean,n_outlets_clean,error_type,protocol,status,meas_same_point,n_outlets,n_outlets_shared,n_territories,info_cut_arc_mm,info_length_lost_mm,info_segments_deleted,C_clean,C,C_ratio,ffr,dFFR,flip,flip_dir,outlet_flow_residual,inflow_mls,inflow_clean_mls,converged,iters,mass_err,fit_n_basins,fit_loss_at_Cstart,fit_loss,fit_at_bound,info_length_delta_mm,info_radius_scale,info_segments_scaled,info_from_arc_mm,info_branch_r_mm,info_branch_arc_mm,info_branch_to_host_ratio
102,left,LAD,mid,20.0,80,discrete,"[0.65, 0.7)",0.46793368211558145,1,6,T1_missed_branch,,skipped: no deletable downstream branch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,left,LAD,mid,20.0,80,discrete,"[0.65, 0.7)",0.46793368211558145,1,6,T2_truncation,A_fixed,ok,True,6.0,6.0,3.0,80.2095507497334,71.17515290668274,0.0,51.508101534724524,51.508101534724524,1.0,0.9962532982414677,0.5283196161258863,1.0,to_negative,0.1363256379751529,2.9934386582401924,3.3196120524180137,True,28.0,6.539845212144837e-12,,,,,,,,,,,
102,left,LAD,mid,20.0,80,discrete,"[0.65, 0.7)",0.46793368211558145,1,6,T2_truncation,B_rederived,ok,True,6.0,6.0,3.0,80.2095507497334,71.17515290668274,0.0,51.508101534724524,71.65973988256309,1.3912324032026924,0.2767395309558687,-0.19119415115971278,0.0,,0.22456995941441352,2.6361711121231877,3.3196120524180137,True,28.0,1.1687235614284575e-11,,,,,,,,,,,
102,left,LAD,mid,20.0,80,discrete,"[0.65, 0.7)",0.46793368211558145,1,6,T2_truncation,C_flowmatched,ok,True,6.0,6.0,3.0,80.2095507497334,71.17515290668274,0.0,51.508101534724524,52.88577482390186,1.0267467300896067,0.22658140765904689,-0.24135227445653457,0.0,,0.03908276355581006,3.356006778213947,3.3196120524180137,True,28.0,5.041047343925127e-12,1.0,0.05043166667139134,0.0015274624071593549,False,,,,,,,
102,left,LAD,mid,20.0,80,discrete,"[0.65, 0.7)",0.46793368211558145,1,6,T3_stenosis_length,A_fixed,ok,True,6.0,6.0,3.0,,,,51.508101534724524,51.508101534724524,1.0,0.45470831216100704,-0.013225369954574406,0.0,,0.0043720963700796854,3.309151353079271,3.3196120524180137,True,28.0,7.550509243059338e-12,,,,,2.46,,,,,,
102,left,LAD,mid,20.0,80,discrete,"[0.65, 0.7)",0.46793368211558145,1,6,T3_stenosis_length,B_rederived,ok,True,6.0,6.0,3.0,,,,51.508101534724524,51.508101534724524,1.0,0.45470831216100704,-0.013225369954574406,0.0,,0.0043720963700796854,3.309151353079271,3.3196120524180137,True,28.0,7.550509243059338e-12,,,,,2.46,,,,,,
102,left,LAD,mid,20.0,80,discrete,"[0.65, 0.7)",0.46793368211558145,1,6,T3_stenosis_length,C_flowmatched,ok,True,6.0,6.0,3.0,,,,51.508101534724524,51.37496831441833,0.997415295529453,0.4541746036536991,-0.013759078461882346,0.0,,0.0037924391268150726,3.316232187864179,3.3196120524180137,True,28.0,8.339472075887583e-12,1.0,1.911522666926396e-05,1.438259453059787e-05,False,2.46,,,,,,
102,left,LAD,mid,20.0,80,discrete,"[0.65, 0.7)",0.46793368211558145,1,6,T4_taper,A_fixed,ok,True,6.0,6.0,3.0,,,,51.508101534724524,51.508101534724524,1.0,0.452331364981422,-0.015602317134159438,0.0,,0.01390764739353123,3.286336546659958,3.3196120524180137,True,28.0,7.341961687866337e-12,,,,,,0.93,1.0,35.52663793380648,,,
102,left,LAD,mid,20.0,80,discrete,"[0.65, 0.7)",0.46793368211558145,1,6,T4_taper,B_rederived,ok,True,6.0,6.0,3.0,,,,51.508101534724524,48.42926761170096,0.9402262201229072,0.5025500736117882,0.03461639149620671,0.0,,0.0460048394219134,3.4334878357893244,3.3196120524180137,True,28.0,3.0026789115260195e-12,,,,,,0.93,1.0,35.52663793380648,,,
102,left,LAD,mid,20.0,80,discrete,"[0.65, 0.7)",0.46793368211558145,1,6,T4_taper,C_flowmatched,ok,True,6.0,6.0,3.0,,,,51.508101534724524,50.772412307402725,0.9857170191600669,0.5126226132296211,0.044688931114039654,0.0,,0.02119077256345984,3.3007037425386856,3.3196120524180137,True,28.0,6.631367156012438e-12,1.0,0.0021164452502360374,0.00044904884183628234,False,,0.93,1.0,35.52663793380648,,,
280,left,LAD,prox,20.0,80,leaky,"[0.65, 0.7)",0.6818151296140292,1,6,T1_missed_branch,,skipped: no deletable downstream branch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,left,LAD,prox,20.0,80,leaky,"[0.65, 0.7)",0.6818151296140292,1,6,T2_truncation,A_fixed,ok,True,6.0,6.0,2.0,55.40998545385412,85.47969775101517,0.0,56.570754601289416,56.570754601289416,1.0,0.7987178259827322,0.11690269636870299,0.0,,0.04613041908758392,1.2678970094880357,1.3272413697275147,True,28.0,1.2327401470503637e-12,,,,,,,,,,,
280,left,LAD,prox,20.0,80,leaky,"[0.65, 0.7)",0.6818151296140292,1,6,T2_truncation,B_rederived,ok,True,6.0,6.0,2.0,55.40998545385412,85.47969775101517,0.0,56.570754601289416,58.952006216669254,1.0420933330687012,0.650399341833215,-0.03141578778081422,0.0,,0.029227620253961667,1.3011668696615832,1.3272413697275147,True,28.0,2.597896405965417e-12,,,,,,,,,,,
280,left,LAD,prox,20.0,80,leaky,"[0.65, 0.7)",0.6818151296140292,1,6,T2_truncation,C_flowmatched,ok,True,6.0,6.0,2.0,55.40998545385412,85.47969775101517,0.0,56.570754601289416,57.32332563376439,1.0133031817902924,0.6428271338053746,-0.03898799580865464,0.0,,0.013695669331361553,1.3348435781851873,1.3272413697275147,True,28.0,1.589753044803424e-11,1.0,0.0008542537857097902,0.00018757135843399742,False,,,,,,,
280,left,LAD,prox,20.0,80,leaky,"[0.65, 0.7)",0.6818151296140292,1,6,T3_stenosis_length,A_fixed,ok,True,6.0,6.0,2.0,,,,56.570754601289416,56.570754601289416,1.0,0.6660386975947484,-0.015776432019280806,0.0,,0.0037132716750135925,1.322464440824526,1.3272413697275147,True,28.0,5.230288871106513e-12,,,,,2.46,,,,,,
280,left,LAD,prox,20.0,80,leaky,"[0.65, 0.7)",0.6818151296140292,1,6,T3_stenosis_length,B_rederived,ok,True,6.0,6.0,2.0,,,,56.570754601289416,56.570754601289416,1.0,0.6660386975947484,-0.015776432019280806,0.0,,0.0037132716750135925,1.322464440824526,1.3272413697275147,True,28.0,5.230288871106513e-12,,,,,2.46,,,,,,
280,left,LAD,prox,20.0,80,leaky,"[0.65, 0.7)",0.6818151296140292,1,6,T3_stenosis_length,C_flowmatched,ok,True,6.0,6.0,2.0,,,,56.570754601289416,56.422172739299945,0.9973735216537825,0.6653578436837562,-0.01645728593027307,0.0,,0.0027647617190475096,1.3256856481026513,1.3272413697275147,True,28.0,1.1586529195283337e-11,1.0,1.3788386532458251e-05,7.64390736311054e-06,False,2.46,,,,,,
280,left,LAD,prox,20.0,80,leaky,"[0.65, 0.7)",0.6818151296140292,1,6,T4_taper,A_fixed,ok,True,6.0,6.0,2.0,,,,56.570754601289416,56.570754601289416,1.0,0.6246462941098049,-0.05716883550422436,0.0,,0.015732921795149186,1.3070017925139998,1.3272413697275147,True,28.0,6.968894069029934e-12,,,,,,0.93,5.0,10.319623109829665,,,
280,left,LAD,prox,20.0,80,leaky,"[0.65, 0.7)",0.6818151296140292,1,6,T4_taper,B_rederived,ok,True,6.0,6.0,2.0,,,,56.570754601289416,54.83838194272647,0.9693768861530537,0.6730429261467076,-0.00877220346732166,0.0,,0.022215666376822887,1.3428225247607353,1.3272413697275147,True,28.0,4.711336730197929e-12,,,,,,0.93,5.0,10.319623109829665,,,
280,left,LAD,prox,20.0,80,leaky,"[0.65, 0.7)",0.6818151296140292,1,6,T4_taper,C_flowmatched,ok,True,6.0,6.0,2.0,,,,56.570754601289416,55.86094337546013,0.9874526823827606,0.6777237344080441,-0.0040913952059851155,0.0,,0.013335415855797814,1.3197426457850376,1.3272413697275147,True,28.0,9.140754277603805e-12,1.0,0.0004935358325662989,0.00017783331604706375,False,,0.93,5.0,10.319623109829665,,,
280,left,LAD,prox,20.0,80,discrete,"[0.65, 0.7)",0.6142179175355617,1,6,T1_missed_branch,,skipped: no deletable downstream branch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,left,LAD,prox,20.0,80,discrete,"[0.65, 0.7)",0.6142179175355617,1,6,T2_truncation,A_fixed,ok,True,6.0,6.0,2.0,55.40998545385412,61.95270781042658,0.0,135.35396285081254,135.35396285081254,1.0,0.7942602840939871,0.18004236655842543,0.0,,0.0873475051808634,1.1540235998019952,1.2407655885400135,True,28.0,9.532779193241434e-12,,,,,,,,,,,
280,left,LAD,prox,20.0,80,discrete,"[0.65, 0.7)",0.6142179175355617,1,6,T2_truncation,B_rederived,ok,True,6.0,6.0,2.0,55.40998545385412,61.95270781042658,0.0,135.35396285081254,137.52056499075007,1.016006935403329,0.5982679191927662,-0.015949998342795424,0.0,,0.010705995748323415,1.2337512449618195,1.2407655885400135,True,28.0,8.105419156512169e-12,,,,,,,,,,,
280,left,LAD,prox,20.0,80,discrete,"[0.65, 0.7)",0.6142179175355617,1,6,T2_truncation,C_flowmatched,ok,True,6.0,6.0,2.0,55.40998545385412,61.95270781042658,0.0,135.35396285081254,136.3427788818378,1.0073054087977842,0.5959083763946822,-0.01830954114087946,0.0,,0.007663917910324199,1.242883695152422,1.2407655885400135,True,28.0,4.922008171132334e-12,1.0,0.00011461834496311904,5.8735637736188036e-05,False,,,,,,,
280,left,LAD,prox,20.0,80,discrete,"[0.65, 0.7)",0.6142179175355617,1,6,T3_stenosis_length,A_fixed,ok,True,6.0,6.0,2.0,,,,135.35396285081254,135.35396285081254,1.0,0.5992810494711931,-0.014936868064368558,0.0,,0.005374466291819244,1.235428379495919,1.2407655885400135,True,28.0,1.2481690610876462e-12,,,,,2.46,,,,,,
280,left,LAD,prox,20.0,80,discrete,"[0.65, 0.7)",0.6142179175355617,1,6,T3_stenosis_length,B_rederived,ok,True,6.0,6.0,2.0,,,,135.35396285081254,135.35396285081254,1.0,0.5992810494711931,-0.014936868064368558,0.0,,0.005374466291819244,1.235428379495919,1.2407655885400135,True,28.0,1.2481690610876462e-12,,,,,2.46,,,,,,
280,left,LAD,prox,20.0,80,discrete,"[0.65, 0.7)",0.6142179175355617,1,6,T3_stenosis_length,C_flowmatched,ok,True,6.0,6.0,2.0,,,,135.35396285081254,134.82839068924108,0.9961170537566695,0.5982702717804609,-0.01594764575510077,0.0,,0.00416251067564913,1.2395694878454024,1.2407655885400135,True,28.0,6.477781730244882e-12,1.0,2.888488792190129e-05,1.732649512489298e-05,False,2.46,,,,,,
280,left,LAD,prox,20.0,80,discrete,"[0.65, 0.7)",0.6142179175355617,1,6,T4_taper,A_fixed,ok,True,6.0,6.0,2.0,,,,135.35396285081254,135.35396285081254,1.0,0.560518959372077,-0.05369895816348469,0.0,,0.03134794545138973,1.2096349554924242,1.2407655885400135,True,28.0,4.264277307067439e-12,,,,,,0.93,5.0,10.319623109829665,,,
280,left,LAD,prox,20.0,80,discrete,"[0.65, 0.7)",0.6142179175355617,1,6,T4_taper,B_rederived,ok,True,6.0,6.0,2.0,,,,135.35396285081254,123.98338226255844,0.9159937370966613,0.5873667593217123,-0.026851158213849313,0.0,,0.07439957850536388,1.2464874794914442,1.2407655885400135,True,28.0,1.357304936216451e-11,,,,,,0.93,5.0,10.319623109829665,,,
280,left,LAD,prox,20.0,80,discrete,"[0.65, 0.7)",0.6142179175355617,1,6,T4_taper,C_flowmatched,ok,True,6.0,6.0,2.0,,,,135.35396285081254,127.58412284504193,0.942596139469263,0.5946997532749402,-0.019518164260621473,0.0,,0.06985286168339475,1.2158857858372298,1.2407655885400135,True,28.0,1.0099343653505196e-11,1.0,0.005535297281775803,0.004879422285359479,False,,0.93,5.0,10.319623109829665,,,
306,left,LAD,prox,20.0,80,leaky,"[0.65, 0.7)",0.6923660688675906,1,6,T1_missed_branch,A_fixed,ok,True,5.0,5.0,2.0,,,1.0,85.02648210033489,85.02648210033489,1.0,0.785942948720227,0.09357687985263641,0.0,,0.11716374159648187,0.7118425930674059,0.7879321601287625,True,28.0,1.8770926147251933e-12,,,,,,,,,1.0645663033940767,31.20773847307787,0.789771064323342
306,left,LAD,prox,20.0,80,leaky,"[0.65, 0.7)",0.6923660688675906,1,6,T1_missed_branch,B_rederived,ok,True,5.0,5.0,2.0,,,1.0,85.02648210033489,70.62628517307527,0.8306386837189528,0.7448370498290671,0.05247098096147651,0.0,,0.1437948430520595,0.8379906128614906,0.7879321601287625,True,27.0,1.2528874547274704e-11,,,,,,,,,1.0645663033940767,31.20773847307787,0.789771064323342
306,left,LAD,prox,20.0,80,leaky,"[0.65, 0.7)",0.6923660688675906,1,6,T1_missed_branch,C_flowmatched,ok,True,5.0,5.0,2.0,,,1.0,85.02648210033489,78.94487486320578,0.9284739637945676,0.7700815806774817,0.07771551180989111,0.0,,0.0973275937919216,0.7601323214459792,0.7879321601287625,True,28.0,2.5169910600340936e-11,1.0,0.020676956888366425,0.009472660513325296,False,,,,,1.0645663033940767,31.20773847307787,0.789771064323342
306,left,LAD,prox,20.0,80,leaky,"[0.65, 0.7)",0.6923660688675906,1,6,T2_truncation,A_fixed,ok,True,6.0,6.0,2.0,55.06079884399462,97.35433396744547,0.0,85.02648210033489,85.02648210033489,1.0,0.7679455294010799,0.0755794605334893,0.0,,0.08826977719143886,0.7306071802319607,0.7879321601287625,True,27.0,8.780663478054634e-12,,,,,,,,,,,
306,left,LAD,prox,20.0,80,leaky,"[0.65, 0.7)",0.6923660688675906,1,6,T2_truncation,B_rederived,ok,True,6.0,6.0,2.0,55.06079884399462,97.35433396744547,0.0,85.02648210033489,91.19979135117832,1.0726045474109898,0.6759492452761143,-0.016416823591476226,0.0,,0.047656952503751765,0.7701176343905349,0.7879321601287625,True,27.0,1.0300327114719574e-12,,,,,,,,,,,
306,left,LAD,prox,20.0,80,leaky,"[0.65, 0.7)",0.6923660688675906,1,6,T2_truncation,C_flowmatched,ok,True,6.0,6.0,2.0,55.06079884399462,97.35433396744547,0.0,85.02648210033489,87.46635251416265,1.0286954176341039,0.6646900397415413,-0.027676029126049273,0.0,,0.033115535367808556,0.7962933877051442,0.7879321601287625,True,27.0,6.792780909101867e-12,1.0,0.0022711851219448516,0.0010966386826965794,False,,,,,,,
306,left,LAD,prox,20.0,80,leaky,"[0.65, 0.7)",0.6923660688675906,1,6,T3_stenosis_length,A_fixed,ok,True,6.0,6.0,2.0,,,,85.02648210033489,85.02648210033489,1.0,0.6788937684492079,-0.013472300418382654,0.0,,0.00976954211812124,0.7815875331938251,0.7879321601287625,True,27.0,9.681672739191642e-12,,,,,2.46,,,,,,
306,left,LAD,prox,20.0,80,leaky,"[0.65, 0.7)",0.6923660688675906,1,6,T3_stenosis_length,B_rederived,ok,True,6.0,6.0,2.0,,,,85.02648210033489,85.02648210033489,1.0,0.6788937684492079,-0.013472300418382654,0.0,,0.00976954211812124,0.7815875331938251,0.7879321601287625,True,27.0,9.681672739191642e-12,,,,,2.46,,,,,,
306,left,LAD,prox,20.0,80,leaky,"[0.65, 0.7)",0.6923660688675906,1,6,T3_stenosis_length,C_flowmatched,ok,True,6.0,6.0,2.0,,,,85.02648210033489,84.47213507356732,0.9934803015122581,0.6771826696834232,-0.015183399184167334,0.0,,0.008020375155580847,0.7857802007276583,0.7879321601287625,True,27.0,8.040305506044597e-12,1.0,9.544395319774483e-05,6.432641763625848e-05,False,2.46,,,,,,
306,left,LAD,prox,20.0,80,leaky,"[0.65, 0.7)",0.6923660688675906,1,6,T4_taper,A_fixed,ok,True,6.0,6.0,2.0,,,,85.02648210033489,85.02648210033489,1.0,0.6273477516365048,-0.06501831723108575,0.0,,0.05230036776265491,0.7539667687286308,0.7879321601287625,True,27.0,1.4357082934580646e-11,,,,,,0.93,5.0,10.296466682413737,,,
306,left,LAD,prox,20.0,80,leaky,"[0.65, 0.7)",0.6923660688675906,1,6,T4_taper,B_rederived,ok,True,6.0,6.0,2.0,,,,85.02648210033489,82.21042522223786,0.9668802376796682,0.6836468668874324,-0.008719201980158187,0.0,,0.033942114084022916,0.8147029337861501,0.7879321601287625,True,28.0,7.763184439065258e-12,,,,,,0.93,5.0,10.296466682413737,,,
306,left,LAD,prox,20.0,80,leaky,"[0.65, 0.7)",0.6923660688675906,1,6,T4_taper,C_flowmatched,ok,True,6.0,6.0,2.0,,,,85.02648210033489,85.34898219255106,1.0037929370267913,0.6932465145740567,0.0008804457064661708,0.0,,0.004246139912773769,0.7888703602470266,0.7879321601287625,True,28.0,1.0873384691397799e-11,1.0,0.0011520671084928268,1.802970415885043e-05,False,,0.93,5.0,10.296466682413737,,,
306,left,LAD,prox,20.0,80,discrete,"[0.65, 0.7)",0.6882332650555112,1,6,T1_missed_branch,A_fixed,ok,True,5.0,5.0,2.0,,,1.0,212.12007898488588,212.12007898488588,1.0,0.7721056154274073,0.08387235037189611,0.0,,0.10117530612518741,0.7088393151156055,0.7767649594773071,True,27.0,2.5941036426157975e-11,,,,,,,,,1.0645663033940767,31.20773847307787,0.789771064323342
306,left,LAD,prox,20.0,80,discrete,"[0.65, 0.7)",0.6882332650555112,1,6,T1_missed_branch,B_rederived,ok,True,5.0,5.0,2.0,,,1.0,212.12007898488588,178.57588206703346,0.841862226912321,0.7344543069329215,0.046221041877410274,0.0,,0.12938739498876511,0.820228937179914,0.7767649594773071,True,27.0,2.3829448108048094e-11,,,,,,,,,1.0645663033940767,31.20773847307787,0.789771064323342
306,left,LAD,prox,20.0,80,discrete,"[0.65, 0.7)",0.6882332650555112,1,6,T1_missed_branch,C_flowmatched,ok,True,5.0,5.0,2.0,,,1.0,212.12007898488588,198.66471680595893,0.9365672394460796,0.7581745058471154,0.06994124079160424,0.0,,0.08396260358626571,0.7496223452110602,0.7767649594773071,True,27.0,1.6208655022932536e-11,1.0,0.016741097981978717,0.0070497188009844,False,,,,,1.0645663033940767,31.20773847307787,0.789771064323342
306,left,LAD,prox,20.0,80,discrete,"[0.65, 0.7)",0.6882332650555112,1,6,T2_truncation,A_fixed,ok,True,6.0,6.0,2.0,55.06079884399462,97.35433396744547,0.0,212.12007898488588,212.12007898488588,1.0,0.8164024170490827,0.12816915199357148,1.0,to_negative,0.15094016921177236,0.675428886016626,0.7767649594773071,True,28.0,2.6672433426946215e-11,,,,,,,,,,,
306,left,LAD,prox,20.0,80,discrete,"[0.65, 0.7)",0.6882332650555112,1,6,T2_truncation,B_rederived,ok,True,6.0,6.0,2.0,55.06079884399462,97.35433396744547,0.0,212.12007898488588,198.7970876225633,0.9371912766293479,0.7030187883717465,0.014785523316235283,0.0,,0.04595130973856086,0.7953596703796498,0.7767649594773071,True,27.0,2.302009155288521e-11,,,,,,,,,,,
306,left,LAD,prox,20.0,80,discrete,"[0.65, 0.7)",0.6882332650555112,1,6,T2_truncation,C_flowmatched,ok,True,6.0,6.0,2.0,55.06079884399462,97.35433396744547,0.0,212.12007898488588,207.3050703732272,0.9773005524290713,0.7135479763731823,0.025314711317671157,0.0,,0.02759365563625926,0.7684510609549126,0.7767649594773071,True,27.0,5.972458597266876e-12,1.0,0.002111522866689158,0.0007614098313724624,False,,,,,,,
306,left,LAD,prox,20.0,80,discrete,"[0.65, 0.7)",0.6882332650555112,1,6,T3_stenosis_length,A_fixed,ok,True,6.0,6.0,2.0,,,,212.12007898488588,212.12007898488588,1.0,0.6746242159116257,-0.013609049143885499,0.0,,0.009760558669938978,0.7702120538142978,0.7767649594773071,True,27.0,2.8271701621419247e-11,,,,,2.46,,,,,,
306,left,LAD,prox,20.0,80,discrete,"[0.65, 0.7)",0.6882332650555112,1,6,T3_stenosis_length,B_rederived,ok,True,6.0,6.0,2.0,,,,212.12007898488588,212.12007898488588,1.0,0.6746242159116257,-0.013609049143885499,0.0,,0.009760558669938978,0.7702120538142978,0.7767649594773071,True,27.0,2.8271701621419247e-11,,,,,2.46,,,,,,
306,left,LAD,prox,20.0,80,discrete,"[0.65, 0.7)",0.6882332650555112,1,6,T3_stenosis_length,C_flowmatched,ok,True,6.0,6.0,2.0,,,,212.12007898488588,210.71896156896128,0.9933946968970135,0.6729390059099662,-0.015294259145544942,0.0,,0.008021704538520372,0.7742865800224071,0.7767649594773071,True,27.0,1.3233409887486802e-11,1.0,9.526850554932096e-05,6.434774370331833e-05,False,2.46,,,,,,
306,left,LAD,prox,20.0,80,discrete,"[0.65, 0.7)",0.6882332650555112,1,6,T4_taper,A_fixed,ok,True,6.0,6.0,2.0,,,,212.12007898488588,212.12007898488588,1.0,0.6257663957691626,-0.06246686928634859,0.0,,0.05348275788376247,0.7408584628257934,0.7767649594773071,True,27.0,3.5526729607859655e-11,,,,,,0.93,5.0,10.296466682413737,,,
306,left,LAD,prox,20.0,80,discrete,"[0.65, 0.7)",0.6882332650555112,1,6,T4_taper,B_rederived,ok,True,6.0,6.0,2.0,,,,212.12007898488588,191.7754658490431,0.9040891685822331,0.6497010672958304,-0.03853219775968075,0.0,,0.08966623199686405,0.7724796850798555,0.7767649594773071,True,27.0,2.3948773125276848e-11,,,,,,0.93,5.0,10.296466682413737,,,
306,left,LAD,prox,20.0,80,discrete,"[0.65, 0.7)",0.6882332650555112,1,6,T4_taper,C_flowmatched,ok,True,6.0,6.0,2.0,,,,212.12007898488588,199.6857176558826,0.9413805548795348,0.6600737256802505,-0.028159539375260723,0.0,,0.08243814612699032,0.7476489694958597,0.7767649594773071,True,27.0,2.1172878930809603e-11,1.0,0.008040033160515447,0.00679604793685501,False,,0.93,5.0,10.296466682413737,,,
335,left,LAD,prox,10.0,70,leaky,"[0.65, 0.7)",0.6901801724038662,1,4,T1_missed_branch,,skipped: no deletable downstream branch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,left,LAD,prox,10.0,70,leaky,"[0.65, 0.7)",0.6901801724038662,1,4,T2_truncation,A_fixed,ok,True,4.0,4.0,2.0,50.066264133995105,95.52012761745908,0.0,28.54958012337657,28.54958012337657,1.0,0.8825077053347208,0.19232753293085458,1.0,to_negative,0.07613671612480545,5.783396344266918,6.106114021278376,True,28.0,1.6002157609126434e-12,,,,,,,,,,,
335,left,LAD,prox,10.0,70,leaky,"[0.65, 0.7)",0.6901801724038662,1,4,T2_truncation,B_rederived,ok,True,4.0,4.0,2.0,50.066264133995105,95.52012761745908,0.0,28.54958012337657,27.48804449008863,0.962817819782269,0.7486000995417678,0.05841992713790156,0.0,,0.026653724927556778,6.225711542680873,6.106114021278376,True,28.0,6.260388674894511e-12,,,,,,,,,,,
335,left,LAD,prox,10.0,70,leaky,"[0.65, 0.7)",0.6901801724038662,1,4,T2_truncation,C_flowmatched,ok,True,4.0,4.0,2.0,50.066264133995105,95.52012761745908,0.0,28.54958012337657,28.070601202803353,0.9832229084104455,0.7540776772249186,0.06389750482105239,0.0,,0.017570578301537434,6.102996566802856,6.106114021278376,True,28.0,4.636685666152327e-12,1.0,0.0007104210525138616,0.00030872522185045807,False,,,,,,,
